week_number,air_avg,air_obs,soil_obs_00,soil_obs_02,soil_obs_04,soil_obs_08,soil_obs_20,soil_obs_40,soil_avg_00,soil_avg_02,soil_avg_04,soil_avg_08,soil_avg_20,soil_avg_40
152,,19.6,34.0,31.0,,32.0,32.0,,,,,,,
153,12.78,8.875,34.0,31.0,,32.0,32.0,,34.0,31.0,,32.0,32.0,
154,19.22857143,16.3,34.0,31.0,,32.0,32.0,,34.0,31.0,,32.0,32.0,
155,22.71428571,22.27142857,34.0,31.0,,31.85714286,32.0,,34.0,31.0,,32.0,32.0,
156,12.35714286,9.028571429,34.0,31.0,,31.85714286,32.0,,34.0,31.0,,32.0,32.0,
157,17.05714286,15.38571429,34.0,31.0,,32.0,32.0,,34.0,31.0,,32.0,32.0,
158,22.18571429,16.35714286,34.0,31.0,,31.85714286,32.0,,34.0,31.0,,32.0,32.0,
159,27.04285714,22.05714286,34.0,31.0,,31.85714286,32.0,,34.0,31.0,,32.0,32.0,
160,25.54285714,21.31666667,34.0,31.0,,31.5,32.0,,34.0,31.0,,32.0,32.0,
161,32.34285714,30.05714286,34.0,31.0,,31.85714286,32.0,,34.0,31.0,,32.0,32.0,
162,33.65714286,28.77142857,34.57142857,31.0,,31.57142857,32.0,,34.42857143,31.0,,32.0,32.0,
163,41.64285714,38.94285714,35.0,32.0,,32.0,32.0,,35.0,32.0,,32.0,32.0,
164,43.25714286,39.32857143,35.0,32.0,,32.0,32.0,,35.0,32.0,,32.0,32.0,
165,43.91428571,40.21428571,36.42857143,32.0,,31.71428571,32.0,,40.57142857,32.0,,32.0,32.0,
166,48.44285714,42.87142857,39.14285714,32.42857143,,32.0,32.0,,50.57142857,32.71428571,,32.0,32.0,
167,45.1,41.88571429,41.57142857,34.71428571,,32.0,32.28571429,,48.71428571,34.85714286,,32.0,32.28571429,
168,49.15714286,44.24285714,43.0,39.14285714,,35.57142857,33.85714286,,54.0,39.66666667,,35.83333333,34.33333333,
169,55.22857143,49.18571429,47.57142857,44.57142857,,40.57142857,37.28571429,,61.0,44.71428571,,40.57142857,37.57142857,
